breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,cloudinary_url,active
german_shepherd,German Shepherd Care Guide Book,care_guide,,advisory|learn,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773150251/doggy/mockups/german_shepherd/breed-german_shepherd-care_guide.webp,True
german_shepherd,German Shepherd Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773066249/doggy/mockups/german_shepherd/breed-german_shepherd-carrier_tag.webp,True
german_shepherd,German Shepherd ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061334/doggy/mockups/german_shepherd/breed-german_shepherd-collar_tag.webp,True
german_shepherd,German Shepherd Crate Mat,crate_mat,,go,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127340/doggy/mockups/german_shepherd/breed-german_shepherd-crate_mat.webp,True
german_shepherd,German Shepherd Cushion Cover,cushion_cover,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126680/doggy/mockups/german_shepherd/breed-german_shepherd-cushion_cover.webp,True
german_shepherd,German Shepherd Document Holder,document_holder,,paperwork,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773144192/doggy/mockups/german_shepherd/breed-german_shepherd-document_holder.webp,True
german_shepherd,German Shepherd Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103841/doggy/mockups/german_shepherd/breed-german_shepherd-emergency_card.webp,True
german_shepherd,German Shepherd Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773155372/doggy/mockups/german_shepherd/breed-german_shepherd-emergency_pouch.webp,True
german_shepherd,German Shepherd Snuffle Mat,enrichment_mat,,learn|play,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773134238/doggy/mockups/german_shepherd/breed-german_shepherd-enrichment_mat.webp,True
german_shepherd,German Shepherd Feeding Mat,feeding_mat,,dine,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773123637/doggy/mockups/german_shepherd/breed-german_shepherd-feeding_mat.webp,True
german_shepherd,German Shepherd Fetch Toy Set,fetch_toy_set,,play,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773135469/doggy/mockups/german_shepherd/breed-german_shepherd-fetch_toy_set.webp,True
german_shepherd,German Shepherd First Aid Kit,first_aid_kit,,emergency,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773153786/doggy/mockups/german_shepherd/breed-german_shepherd-first_aid_kit.webp,True
german_shepherd,German Shepherd First Bed Set,first_bed,,adopt|go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773162635/doggy/mockups/german_shepherd/breed-german_shepherd-first_bed.webp,True
german_shepherd,German Shepherd Food Storage Container,food_container,,dine,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773124320/doggy/mockups/german_shepherd/breed-german_shepherd-food_container.webp,True
german_shepherd,German Shepherd Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061189/doggy/mockups/german_shepherd/breed-german_shepherd-frame.webp,True
german_shepherd,German Shepherd Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104437/doggy/mockups/german_shepherd/breed-german_shepherd-grooming_apron.webp,True
german_shepherd,German Shepherd Grooming Kit Pouch,grooming_pouch,,care,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773130061/doggy/mockups/german_shepherd/breed-german_shepherd-grooming_pouch.webp,True
german_shepherd,German Shepherd ID Tag,id_tag,,care|emergency,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773131485/doggy/mockups/german_shepherd/breed-german_shepherd-id_tag.webp,True
german_shepherd,German Shepherd Memorial Keepsake Box,keepsake_box,,farewell,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156943/doggy/mockups/german_shepherd/breed-german_shepherd-keepsake_box.webp,True
german_shepherd,German Shepherd Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061172/doggy/mockups/german_shepherd/breed-german_shepherd-keychain.webp,True
german_shepherd,German Shepherd Training Flashcards,learning_cards,,learn,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773141360/doggy/mockups/german_shepherd/breed-german_shepherd-learning_cards.webp,True
german_shepherd,German Shepherd Enrichment Lick Mat,lick_mat,,dine|play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126090/doggy/mockups/german_shepherd/breed-german_shepherd-lick_mat.webp,True
german_shepherd,German Shepherd Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067232/doggy/mockups/german_shepherd/breed-german_shepherd-luggage_tag.webp,True
german_shepherd,German Shepherd Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110104/doggy/mockups/german_shepherd/breed-german_shepherd-medical_alert_tag.webp,True
german_shepherd,German Shepherd Medical Record Binder,medical_file,,emergency|paperwork,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773148479/doggy/mockups/german_shepherd/breed-german_shepherd-medical_file.webp,True
german_shepherd,German Shepherd Memorial Candle,memorial_candle,,farewell,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773158663/doggy/mockups/german_shepherd/breed-german_shepherd-memorial_candle.webp,True
german_shepherd,German Shepherd Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110065/doggy/mockups/german_shepherd/breed-german_shepherd-memorial_ornament.webp,True
german_shepherd,German Shepherd First Year Memory Book,milestone_book,,celebrate|learn,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142728/doggy/mockups/german_shepherd/breed-german_shepherd-milestone_book.webp,True
german_shepherd,German Shepherd Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061154/doggy/mockups/german_shepherd/breed-german_shepherd-mug.webp,True
german_shepherd,German Shepherd Party Banner,party_banner,,celebrate,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773121230/doggy/mockups/german_shepherd/breed-german_shepherd-party_banner.webp,True
german_shepherd,German Shepherd Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061356/doggy/mockups/german_shepherd/breed-german_shepherd-party_hat.webp,True
german_shepherd,German Shepherd Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773065591/doggy/mockups/german_shepherd/breed-german_shepherd-passport_holder.webp,True
german_shepherd,German Shepherd Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110084/doggy/mockups/german_shepherd/breed-german_shepherd-paw_print_frame.webp,True
german_shepherd,German Shepherd Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156104/doggy/mockups/german_shepherd/breed-german_shepherd-paw_print_kit.webp,True
german_shepherd,German Shepherd Personalized Leash,personalized_lead,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773137434/doggy/mockups/german_shepherd/breed-german_shepherd-personalized_lead.webp,True
german_shepherd,German Shepherd Personalized Plush Toy,personalized_toy,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773132132/doggy/mockups/german_shepherd/breed-german_shepherd-personalized_toy.webp,True
german_shepherd,German Shepherd Pet Journal,pet_journal,,care|learn,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142044/doggy/mockups/german_shepherd/breed-german_shepherd-pet_journal.webp,True
german_shepherd,German Shepherd Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773149484/doggy/mockups/german_shepherd/breed-german_shepherd-pet_profile_book.webp,True
german_shepherd,German Shepherd Drying Robe,pet_robe,care,care,,breed-pet_robes,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110011/doggy/mockups/german_shepherd/breed-german_shepherd-pet_robe.webp,True
german_shepherd,German Shepherd Bath Towel,pet_towel,care,care,,breed-pet_towels,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067892/doggy/mockups/german_shepherd/breed-german_shepherd-pet_towel.webp,True
german_shepherd,German Shepherd Celebration Props Set,photo_props,,celebrate|play,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136114/doggy/mockups/german_shepherd/breed-german_shepherd-photo_props.webp,True
german_shepherd,German Shepherd Dining Placemat,placemat,,dine,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773125145/doggy/mockups/german_shepherd/breed-german_shepherd-placemat.webp,True
german_shepherd,German Shepherd Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110121/doggy/mockups/german_shepherd/breed-german_shepherd-play_bandana.webp,True
german_shepherd,German Shepherd Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110137/doggy/mockups/german_shepherd/breed-german_shepherd-playdate_card.webp,True
german_shepherd,German Shepherd Poop Bag Dispenser,poop_bag_holder,,play,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773138436/doggy/mockups/german_shepherd/breed-german_shepherd-poop_bag_holder.webp,True
german_shepherd,German Shepherd Pupcake Decoration Set,pupcake_set,,celebrate,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773117344/doggy/mockups/german_shepherd/breed-german_shepherd-pupcake_set.webp,True
german_shepherd,German Shepherd Remembrance Card Set,remembrance_card,,farewell,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773160942/doggy/mockups/german_shepherd/breed-german_shepherd-remembrance_card.webp,True
german_shepherd,German Shepherd Party Favor Pack,return_gift_pack,,celebrate,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773122655/doggy/mockups/german_shepherd/breed-german_shepherd-return_gift_pack.webp,True
german_shepherd,German Shepherd Room Sign,room_sign,,go,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127957/doggy/mockups/german_shepherd/breed-german_shepherd-room_sign.webp,True
german_shepherd,German Shepherd Rope Tug Toy,rope_toy,,play,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773133543/doggy/mockups/german_shepherd/breed-german_shepherd-rope_toy.webp,True
german_shepherd,German Shepherd New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773152307/doggy/mockups/german_shepherd/breed-german_shepherd-starter_kit.webp,True
german_shepherd,German Shepherd Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061271/doggy/mockups/german_shepherd/breed-german_shepherd-tote_bag.webp,True
german_shepherd,German Shepherd Training Starter Kit,training_kit,,learn,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773140223/doggy/mockups/german_shepherd/breed-german_shepherd-training_kit.webp,True
german_shepherd,German Shepherd Training Journal,training_log,learn,learn,,breed-training_logs,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110048/doggy/mockups/german_shepherd/breed-german_shepherd-training_log.webp,True
german_shepherd,German Shepherd Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103267/doggy/mockups/german_shepherd/breed-german_shepherd-travel_bowl.webp,True
german_shepherd,German Shepherd Travel Organizer Pouch,travel_pouch,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773128556/doggy/mockups/german_shepherd/breed-german_shepherd-travel_pouch.webp,True
german_shepherd,German Shepherd Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061295/doggy/mockups/german_shepherd/breed-german_shepherd-treat_jar.webp,True
german_shepherd,German Shepherd Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773110029/doggy/mockups/german_shepherd/breed-german_shepherd-treat_pouch.webp,True
german_shepherd,German Shepherd Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773143480/doggy/mockups/german_shepherd/breed-german_shepherd-vaccine_folder.webp,True
german_shepherd,German Shepherd Walking Harness Set,walking_set,,play,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136794/doggy/mockups/german_shepherd/breed-german_shepherd-walking_set.webp,True
german_shepherd,German Shepherd Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773161626/doggy/mockups/german_shepherd/breed-german_shepherd-welcome_kit.webp,True
german_shepherd,German Shepherd Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773061208/doggy/mockups/german_shepherd/breed-german_shepherd-welcome_mat.webp,True
golden_retriever,Golden Retriever Outdoor Activity Toy,activity_toy,,play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773139564/doggy/mockups/golden_retriever/breed-golden_retriever-activity_toy.webp,True
golden_retriever,Golden Retriever Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773163300/doggy/mockups/golden_retriever/breed-golden_retriever-adoption_folder.webp,True
golden_retriever,Golden Retriever Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060343/doggy/mockups/golden_retriever/breed-golden_retriever-bandana.webp,True
golden_retriever,Golden Retriever Birthday Card,birthday_card,,celebrate,,,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773120619/doggy/mockups/golden_retriever/breed-golden_retriever-birthday_card.webp,True
golden_retriever,Golden Retriever Cozy Blanket,blanket,go,care|go,,breed-blankets,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060355/doggy/mockups/golden_retriever/breed-golden_retriever-blanket.webp,True
golden_retriever,Golden Retriever Food Bowl,bowl,dine,dine,,breed-bowls,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060349/doggy/mockups/golden_retriever/breed-golden_retriever-bowl.webp,True
golden_retriever,Golden Retriever Care Checklist Poster,breed_checklist,,advisory,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773153031/doggy/mockups/golden_retriever/breed-golden_retriever-breed_checklist.webp,True
golden_retriever,Golden Retriever Mini-Me Plush,breed_plush,,play,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773132725/doggy/mockups/golden_retriever/breed-golden_retriever-breed_plush.webp,True
golden_retriever,Golden Retriever Birthday Cake Topper,cake_topper,,celebrate,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773116689/doggy/mockups/golden_retriever/breed-golden_retriever-cake_topper.webp,True
golden_retriever,Golden Retriever Car Seat Cover,car_seat_protector,,go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773129419/doggy/mockups/golden_retriever/breed-golden_retriever-car_seat_protector.webp,True
golden_retriever,Golden Retriever Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773154570/doggy/mockups/golden_retriever/breed-golden_retriever-car_sticker.webp,True
golden_retriever,Golden Retriever Care Guide Book,care_guide,,advisory|learn,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773150229/doggy/mockups/golden_retriever/breed-golden_retriever-care_guide.webp,True
golden_retriever,Golden Retriever Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773066186/doggy/mockups/golden_retriever/breed-golden_retriever-carrier_tag.webp,True
golden_retriever,Golden Retriever ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060356/doggy/mockups/golden_retriever/breed-golden_retriever-collar_tag.webp,True
golden_retriever,Golden Retriever Crate Mat,crate_mat,,go,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127319/doggy/mockups/golden_retriever/breed-golden_retriever-crate_mat.webp,True
golden_retriever,Golden Retriever Cushion Cover,cushion_cover,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126663/doggy/mockups/golden_retriever/breed-golden_retriever-cushion_cover.webp,True
golden_retriever,Golden Retriever Document Holder,document_holder,,paperwork,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773144170/doggy/mockups/golden_retriever/breed-golden_retriever-document_holder.webp,True
golden_retriever,Golden Retriever Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103778/doggy/mockups/golden_retriever/breed-golden_retriever-emergency_card.webp,True
golden_retriever,Golden Retriever Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773155351/doggy/mockups/golden_retriever/breed-golden_retriever-emergency_pouch.webp,True
golden_retriever,Golden Retriever Snuffle Mat,enrichment_mat,,learn|play,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773134199/doggy/mockups/golden_retriever/breed-golden_retriever-enrichment_mat.webp,True
golden_retriever,Golden Retriever Feeding Mat,feeding_mat,,dine,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773123620/doggy/mockups/golden_retriever/breed-golden_retriever-feeding_mat.webp,True
golden_retriever,Golden Retriever Fetch Toy Set,fetch_toy_set,,play,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773135436/doggy/mockups/golden_retriever/breed-golden_retriever-fetch_toy_set.webp,True
golden_retriever,Golden Retriever First Aid Kit,first_aid_kit,,emergency,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773153764/doggy/mockups/golden_retriever/breed-golden_retriever-first_aid_kit.webp,True
golden_retriever,Golden Retriever First Bed Set,first_bed,,adopt|go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773162606/doggy/mockups/golden_retriever/breed-golden_retriever-first_bed.webp,True
golden_retriever,Golden Retriever Food Storage Container,food_container,,dine,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773124303/doggy/mockups/golden_retriever/breed-golden_retriever-food_container.webp,True
golden_retriever,Golden Retriever Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060347/doggy/mockups/golden_retriever/breed-golden_retriever-frame.webp,True
golden_retriever,Golden Retriever Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104386/doggy/mockups/golden_retriever/breed-golden_retriever-grooming_apron.webp,True
golden_retriever,Golden Retriever Grooming Kit Pouch,grooming_pouch,,care,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773130043/doggy/mockups/golden_retriever/breed-golden_retriever-grooming_pouch.webp,True
golden_retriever,Golden Retriever ID Tag,id_tag,,care|emergency,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773131467/doggy/mockups/golden_retriever/breed-golden_retriever-id_tag.webp,True
golden_retriever,Golden Retriever Memorial Keepsake Box,keepsake_box,,farewell,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156922/doggy/mockups/golden_retriever/breed-golden_retriever-keepsake_box.webp,True
golden_retriever,Golden Retriever Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060345/doggy/mockups/golden_retriever/breed-golden_retriever-keychain.webp,True
golden_retriever,Golden Retriever Training Flashcards,learning_cards,,learn,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773141341/doggy/mockups/golden_retriever/breed-golden_retriever-learning_cards.webp,True
golden_retriever,Golden Retriever Enrichment Lick Mat,lick_mat,,dine|play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126074/doggy/mockups/golden_retriever/breed-golden_retriever-lick_mat.webp,True
golden_retriever,Golden Retriever Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067170/doggy/mockups/golden_retriever/breed-golden_retriever-luggage_tag.webp,True
golden_retriever,Golden Retriever Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109650/doggy/mockups/golden_retriever/breed-golden_retriever-medical_alert_tag.webp,True
golden_retriever,Golden Retriever Medical Record Binder,medical_file,,emergency|paperwork,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773148459/doggy/mockups/golden_retriever/breed-golden_retriever-medical_file.webp,True
golden_retriever,Golden Retriever Memorial Candle,memorial_candle,,farewell,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773158641/doggy/mockups/golden_retriever/breed-golden_retriever-memorial_candle.webp,True
golden_retriever,Golden Retriever Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109610/doggy/mockups/golden_retriever/breed-golden_retriever-memorial_ornament.webp,True
golden_retriever,Golden Retriever First Year Memory Book,milestone_book,,celebrate|learn,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142708/doggy/mockups/golden_retriever/breed-golden_retriever-milestone_book.webp,True
golden_retriever,Golden Retriever Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060344/doggy/mockups/golden_retriever/breed-golden_retriever-mug.webp,True
golden_retriever,Golden Retriever Party Banner,party_banner,,celebrate,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773121213/doggy/mockups/golden_retriever/breed-golden_retriever-party_banner.webp,True
golden_retriever,Golden Retriever Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060357/doggy/mockups/golden_retriever/breed-golden_retriever-party_hat.webp,True
golden_retriever,Golden Retriever Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773065529/doggy/mockups/golden_retriever/breed-golden_retriever-passport_holder.webp,True
golden_retriever,Golden Retriever Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109630/doggy/mockups/golden_retriever/breed-golden_retriever-paw_print_frame.webp,True
golden_retriever,Golden Retriever Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156086/doggy/mockups/golden_retriever/breed-golden_retriever-paw_print_kit.webp,True
golden_retriever,Golden Retriever Personalized Leash,personalized_lead,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773137415/doggy/mockups/golden_retriever/breed-golden_retriever-personalized_lead.webp,True
golden_retriever,Golden Retriever Personalized Plush Toy,personalized_toy,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773132115/doggy/mockups/golden_retriever/breed-golden_retriever-personalized_toy.webp,True
golden_retriever,Golden Retriever Pet Journal,pet_journal,,care|learn,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142022/doggy/mockups/golden_retriever/breed-golden_retriever-pet_journal.webp,True
golden_retriever,Golden Retriever Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773149456/doggy/mockups/golden_retriever/breed-golden_retriever-pet_profile_book.webp,True
golden_retriever,Golden Retriever Drying Robe,pet_robe,care,care,,breed-pet_robes,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109555/doggy/mockups/golden_retriever/breed-golden_retriever-pet_robe.webp,True
golden_retriever,Golden Retriever Bath Towel,pet_towel,care,care,,breed-pet_towels,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067835/doggy/mockups/golden_retriever/breed-golden_retriever-pet_towel.webp,True
golden_retriever,Golden Retriever Celebration Props Set,photo_props,,celebrate|play,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136096/doggy/mockups/golden_retriever/breed-golden_retriever-photo_props.webp,True
golden_retriever,Golden Retriever Dining Placemat,placemat,,dine,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773125099/doggy/mockups/golden_retriever/breed-golden_retriever-placemat.webp,True
golden_retriever,Golden Retriever Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109667/doggy/mockups/golden_retriever/breed-golden_retriever-play_bandana.webp,True
golden_retriever,Golden Retriever Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109683/doggy/mockups/golden_retriever/breed-golden_retriever-playdate_card.webp,True
golden_retriever,Golden Retriever Poop Bag Dispenser,poop_bag_holder,,play,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773138415/doggy/mockups/golden_retriever/breed-golden_retriever-poop_bag_holder.webp,True
golden_retriever,Golden Retriever Pupcake Decoration Set,pupcake_set,,celebrate,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773117327/doggy/mockups/golden_retriever/breed-golden_retriever-pupcake_set.webp,True
golden_retriever,Golden Retriever Remembrance Card Set,remembrance_card,,farewell,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773160924/doggy/mockups/golden_retriever/breed-golden_retriever-remembrance_card.webp,True
golden_retriever,Golden Retriever Party Favor Pack,return_gift_pack,,celebrate,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773122637/doggy/mockups/golden_retriever/breed-golden_retriever-return_gift_pack.webp,True
golden_retriever,Golden Retriever Room Sign,room_sign,,go,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127940/doggy/mockups/golden_retriever/breed-golden_retriever-room_sign.webp,True
golden_retriever,Golden Retriever Rope Tug Toy,rope_toy,,play,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773133525/doggy/mockups/golden_retriever/breed-golden_retriever-rope_toy.webp,True
golden_retriever,Golden Retriever New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773152284/doggy/mockups/golden_retriever/breed-golden_retriever-starter_kit.webp,True
golden_retriever,Golden Retriever Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773060354/doggy/mockups/golden_retriever/breed-golden_retriever-tote_bag.webp,True
golden_retriever,Golden Retriever Training Starter Kit,training_kit,,learn,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773140202/doggy/mockups/golden_retriever/breed-golden_retriever-training_kit.webp,True
golden_retriever,Golden Retriever Training Journal,training_log,learn,learn,,breed-training_logs,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773109592/doggy/mockups/golden_retriever/breed-golden_retriever-training_log.webp,True
